OBJECTID,EVENT_UNIQUE_ID,REPORT_DATE,OCC_DATE,REPORT_YEAR,REPORT_MONTH,REPORT_DAY,REPORT_DOY,REPORT_DOW,REPORT_HOUR,OCC_YEAR,OCC_MONTH,OCC_DAY,OCC_DOY,OCC_DOW,OCC_HOUR,DIVISION,LOCATION_TYPE,PREMISES_TYPE,UCR_CODE,UCR_EXT,OFFENCE,MCI_CATEGORY,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140,LONG_WGS84,LAT_WGS84,x,y
62579,GO-20241029088,5/13/2024 5:00:00 AM,5/13/2024 5:00:00 AM,2024,May,13,134,Monday    ,9,2024,May,13,134,Monday    ,2,D32,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,105,Lawrence Park North (105),105,Lawrence Park North (105),-79.39524845,43.73017718,-8838238.629,5423780.987
62580,GO-20241028578,5/13/2024 5:00:00 AM,5/13/2024 5:00:00 AM,2024,May,13,134,Monday    ,8,2024,May,13,134,Monday    ,8,D13,"Dealership (Car, Motorcycle, Marine, Trailer, Etc.)",Commercial,2135,210,Theft Of Motor Vehicle,Auto Theft,31,Yorkdale-Glen Park (31),31,Yorkdale-Glen Park (31),-79.45290666,43.70578066,-8844657.111,5420023.384
62581,GO-20241028206,5/13/2024 5:00:00 AM,5/11/2024 5:00:00 AM,2024,May,13,134,Monday    ,7,2024,May,11,132,Saturday  ,19,D55,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,62,East End-Danforth (62),62,East End-Danforth (62),-79.29745935,43.68455873,-8827352.796,5416755.983
62582,GO-20241028048,5/13/2024 5:00:00 AM,5/12/2024 5:00:00 AM,2024,May,13,134,Monday    ,6,2024,May,12,133,Sunday    ,22,D55,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,44,Flemingdon Park (44),44,Flemingdon Park (44),-79.33417003,43.71498766,-8831439.41,5421441.286
62583,GO-20241033663,5/13/2024 5:00:00 AM,5/9/2024 5:00:00 AM,2024,May,13,134,Monday    ,19,2024,May,9,130,Thursday  ,16,D14,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,163,Fort York-Liberty Village (163),82,Niagara (82),-79.39950263,43.63344687,-8838712.202,5408891.365
62584,GO-20241034017,5/13/2024 5:00:00 AM,5/13/2024 5:00:00 AM,2024,May,13,134,Monday    ,20,2024,May,13,134,Monday    ,19,D41,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,125,Ionview (125),125,Ionview (125),-79.26799761,43.73231128,-8824073.13,5424109.758
62585,GO-20241034280,5/13/2024 5:00:00 AM,5/13/2024 5:00:00 AM,2024,May,13,134,Monday    ,21,2024,May,13,134,Monday    ,19,D53,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,55,Thorncliffe Park (55),55,Thorncliffe Park (55),-79.34364152,43.70755788,-8832493.772,5420297.064
62586,GO-20241033699,5/13/2024 5:00:00 AM,5/13/2024 5:00:00 AM,2024,May,13,134,Monday    ,19,2024,May,13,134,Monday    ,14,D53,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,55,Thorncliffe Park (55),55,Thorncliffe Park (55),-79.34661502,43.70323439,-8832824.78,5419631.291
62587,GO-20241027203,5/13/2024 5:00:00 AM,5/13/2024 5:00:00 AM,2024,May,13,134,Monday    ,2,2024,May,13,134,Monday    ,1,D53,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,55,Thorncliffe Park (55),55,Thorncliffe Park (55),-79.34661502,43.70323439,-8832824.78,5419631.291
62588,GO-20241030229,5/13/2024 5:00:00 AM,5/12/2024 5:00:00 AM,2024,May,13,134,Monday    ,12,2024,May,12,133,Sunday    ,21,D32,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,105,Lawrence Park North (105),105,Lawrence Park North (105),-79.41397903,43.72774027,-8840323.707,5423405.58
62589,GO-20241027876,5/13/2024 5:00:00 AM,5/13/2024 5:00:00 AM,2024,May,13,134,Monday    ,6,2024,May,13,134,Monday    ,1,D12,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,113,Weston (113),113,Weston (113),-79.50895125,43.69937606,-8850895.967,5419037.188
62590,GO-20241031004,5/13/2024 5:00:00 AM,5/13/2024 5:00:00 AM,2024,May,13,134,Monday    ,13,2024,May,13,134,Monday    ,10,D23,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,1,West Humber-Clairville (1),1,West Humber-Clairville (1),-79.56550535,43.70914828,-8857191.54,5420541.982
62591,GO-20241033367,5/13/2024 5:00:00 AM,5/13/2024 5:00:00 AM,2024,May,13,134,Monday    ,18,2024,May,13,134,Monday    ,8,D23,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,1,West Humber-Clairville (1),1,West Humber-Clairville (1),-79.56358884,43.70539787,-8856978.195,5419964.438
62592,GO-20241028586,5/13/2024 5:00:00 AM,5/11/2024 5:00:00 AM,2024,May,13,134,Monday    ,8,2024,May,11,132,Saturday  ,15,D43,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2135,210,Theft Of Motor Vehicle,Auto Theft,134,Highland Creek (134),134,Highland Creek (134),-79.15687054,43.79211357,-8811702.521,5433327.439
62593,GO-20241028018,5/13/2024 5:00:00 AM,5/12/2024 5:00:00 AM,2024,May,13,134,Monday    ,6,2024,May,12,133,Sunday    ,21,D31,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2135,210,Theft Of Motor Vehicle,Auto Theft,27,York University Heights (27),27,York University Heights (27),-79.49483202,43.74899497,-8849324.222,5426680.387
62594,GO-20241027663,5/13/2024 5:00:00 AM,5/12/2024 5:00:00 AM,2024,May,13,134,Monday    ,6,2024,May,12,133,Sunday    ,20,D13,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,109,Caledonia-Fairbank (109),109,Caledonia-Fairbank (109),-79.46054539,43.68899208,-8845507.451,5417438.462
62595,GO-20241028014,5/13/2024 5:00:00 AM,5/13/2024 5:00:00 AM,2024,May,13,134,Monday    ,6,2024,May,13,134,Monday    ,1,D41,"Private Property Structure (Pool, Shed, Detached Garage)",Other,2135,210,Theft Of Motor Vehicle,Auto Theft,120,Clairlea-Birchmount (120),120,Clairlea-Birchmount (120),-79.26394469,43.70864811,-8823621.961,5420464.956
62596,GO-20241027495,5/13/2024 5:00:00 AM,5/13/2024 5:00:00 AM,2024,May,13,134,Monday    ,4,2024,May,13,134,Monday    ,3,D55,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,59,Danforth East York (59),59,Danforth East York (59),-79.31782704,43.69127532,-8829620.117,5417789.966
62597,GO-20241028018,5/13/2024 5:00:00 AM,5/12/2024 5:00:00 AM,2024,May,13,134,Monday    ,6,2024,May,12,133,Sunday    ,21,D31,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2135,210,Theft Of Motor Vehicle,Auto Theft,27,York University Heights (27),27,York University Heights (27),-79.49483202,43.74899497,-8849324.222,5426680.387
62598,GO-20241033699,5/13/2024 5:00:00 AM,5/13/2024 5:00:00 AM,2024,May,13,134,Monday    ,19,2024,May,13,134,Monday    ,14,D53,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,55,Thorncliffe Park (55),55,Thorncliffe Park (55),-79.34661502,43.70323439,-8832824.78,5419631.291
62599,GO-20241028102,5/13/2024 5:00:00 AM,5/13/2024 5:00:00 AM,2024,May,13,134,Monday    ,9,2024,May,13,134,Monday    ,2,D51,"Construction Site (Warehouse, Trailer, Shed)",Commercial,2135,210,Theft Of Motor Vehicle,Auto Theft,166,St Lawrence-East Bayfront-The Islands ,77,Waterfront Communities-The Island (77),-79.37009955,43.64623239,-8835439.066,5410858.053
62600,GO-20241030094,5/13/2024 5:00:00 AM,5/12/2024 5:00:00 AM,2024,May,13,134,Monday    ,11,2024,May,12,133,Sunday    ,15,D22,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,159,Etobicoke City Centre (159),14,Islington-City Centre West (14),-79.55690959,43.61015061,-8856234.664,5405308.971
62601,GO-20241029352,5/13/2024 5:00:00 AM,4/16/2024 5:00:00 AM,2024,May,13,134,Monday    ,10,2024,April,16,107,Tuesday   ,21,D22,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2135,210,Theft Of Motor Vehicle,Auto Theft,11,Eringate-Centennial-West Deane (11),11,Eringate-Centennial-West Deane (11),-79.56500991,43.66913818,-8857136.388,5414382.506
62602,GO-20241028962,5/13/2024 5:00:00 AM,5/13/2024 5:00:00 AM,2024,May,13,134,Monday    ,9,2024,May,13,134,Monday    ,0,D22,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2135,210,Theft Of Motor Vehicle,Auto Theft,158,Islington (158),14,Islington-City Centre West (14),-79.54897769,43.64880303,-8855351.689,5411253.524
62603,GO-20241027946,5/13/2024 5:00:00 AM,5/13/2024 5:00:00 AM,2024,May,13,134,Monday    ,6,2024,May,13,134,Monday    ,4,D14,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,80,Palmerston-Little Italy (80),80,Palmerston-Little Italy (80),-79.42088903,43.66301981,-8841092.925,5413440.957
62604,GO-20241037087,5/14/2024 5:00:00 AM,5/13/2024 5:00:00 AM,2024,May,14,135,Tuesday   ,8,2024,May,13,134,Monday    ,8,D52,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,164,Wellington Place (164),77,Waterfront Communities-The Island (77),-79.38890994,43.64881079,-8837533.029,5411254.718
62605,GO-20241037517,5/14/2024 5:00:00 AM,5/14/2024 5:00:00 AM,2024,May,14,135,Tuesday   ,10,2024,May,14,135,Tuesday   ,0,D11,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,87,High Park-Swansea (87),87,High Park-Swansea (87),-79.45623651,43.6448845,-8845027.789,5410650.7
62606,GO-20241042624,5/14/2024 5:00:00 AM,5/13/2024 5:00:00 AM,2024,May,14,135,Tuesday   ,20,2024,May,13,134,Monday    ,16,D23,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,1,West Humber-Clairville (1),1,West Humber-Clairville (1),-79.59109736,43.67698895,-8860040.43,5415590.792
62607,GO-20241036883,5/14/2024 5:00:00 AM,5/11/2024 5:00:00 AM,2024,May,14,135,Tuesday   ,8,2024,May,11,132,Saturday  ,20,D23,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,1,West Humber-Clairville (1),1,West Humber-Clairville (1),-79.58679482,43.68788885,-8859561.473,5417268.623
62608,GO-20241036628,5/14/2024 5:00:00 AM,5/14/2024 5:00:00 AM,2024,May,14,135,Tuesday   ,7,2024,May,14,135,Tuesday   ,1,D23,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,4,Rexdale-Kipling (4),4,Rexdale-Kipling (4),-79.55498203,43.71449693,-8856020.089,5421365.707
62609,GO-20241040197,5/14/2024 5:00:00 AM,5/14/2024 5:00:00 AM,2024,May,14,135,Tuesday   ,15,2024,May,14,135,Tuesday   ,0,D55,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,61,Taylor-Massey (61),61,Taylor-Massey (61),-79.29163396,43.69610672,-8826704.317,5418533.807
62610,GO-20241036109,5/14/2024 5:00:00 AM,5/13/2024 5:00:00 AM,2024,May,14,135,Tuesday   ,6,2024,May,13,134,Monday    ,20,D55,"Private Property Structure (Pool, Shed, Detached Garage)",Other,2135,210,Theft Of Motor Vehicle,Auto Theft,67,Playter Estates-Danforth (67),67,Playter Estates-Danforth (67),-79.3526517,43.68287787,-8833496.78,5416497.241
62611,GO-20241036413,5/14/2024 5:00:00 AM,5/13/2024 5:00:00 AM,2024,May,14,135,Tuesday   ,7,2024,May,13,134,Monday    ,20,D55,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2135,210,Theft Of Motor Vehicle,Auto Theft,57,Broadview North (57),57,Broadview North (57),-79.35237762,43.6956053,-8833466.27,5418456.606
62612,GO-20241040084,5/14/2024 5:00:00 AM,5/14/2024 5:00:00 AM,2024,May,14,135,Tuesday   ,15,2024,May,14,135,Tuesday   ,3,D12,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,115,Mount Dennis (115),115,Mount Dennis (115),-79.50281958,43.69043238,-8850213.392,5417660.194
62613,GO-20241037792,5/14/2024 5:00:00 AM,5/13/2024 5:00:00 AM,2024,May,14,135,Tuesday   ,10,2024,May,13,134,Monday    ,23,D53,"Private Property Structure (Pool, Shed, Detached Garage)",Other,2135,210,Theft Of Motor Vehicle,Auto Theft,96,Casa Loma (96),96,Casa Loma (96),-79.40383655,43.68307294,-8839194.652,5416527.268
62614,GO-20241041557,5/14/2024 5:00:00 AM,5/14/2024 5:00:00 AM,2024,May,14,135,Tuesday   ,18,2024,May,14,135,Tuesday   ,8,D22,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,158,Islington (158),14,Islington-City Centre West (14),-79.5220179,43.64593541,-8852350.539,5410812.367
62615,GO-20241041801,5/14/2024 5:00:00 AM,5/14/2024 5:00:00 AM,2024,May,14,135,Tuesday   ,18,2024,May,14,135,Tuesday   ,7,D22,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,158,Islington (158),14,Islington-City Centre West (14),-79.5220179,43.64593541,-8852350.539,5410812.367
62616,GO-20241042910,5/14/2024 5:00:00 AM,5/4/2024 5:00:00 AM,2024,May,14,135,Tuesday   ,21,2024,May,4,125,Saturday  ,12,D31,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,155,Downsview (155),26,Downsview-Roding-CFB (26),-79.48310695,43.73115855,-8848018.992,5423932.171
62617,GO-20241037829,5/14/2024 5:00:00 AM,5/9/2024 5:00:00 AM,2024,May,14,135,Tuesday   ,10,2024,May,9,130,Thursday  ,20,D31,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,27,York University Heights (27),27,York University Heights (27),-79.4889628,43.78004576,-8848670.862,5431466.614
62618,GO-20241037469,5/14/2024 5:00:00 AM,5/10/2024 5:00:00 AM,2024,May,14,135,Tuesday   ,10,2024,May,10,131,Friday    ,7,D31,"Apartment (Rooming House, Condo)",Apartment,2135,210,Theft Of Motor Vehicle,Auto Theft,22,Humbermede (22),22,Humbermede (22),-79.54906549,43.75064388,-8855361.464,5426934.491
62619,GO-20241036463,5/14/2024 5:00:00 AM,5/14/2024 5:00:00 AM,2024,May,14,135,Tuesday   ,7,2024,May,14,135,Tuesday   ,2,D31,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,21,Humber Summit (21),21,Humber Summit (21),-79.55999191,43.7562532,-8856577.787,5427798.962
62620,GO-20241041692,5/14/2024 5:00:00 AM,5/14/2024 5:00:00 AM,2024,May,14,135,Tuesday   ,18,2024,May,14,135,Tuesday   ,16,D41,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,126,Dorset Park (126),126,Dorset Park (126),-79.27701032,43.75164966,-8825076.421,5427089.489
62621,GO-20241035911,5/14/2024 5:00:00 AM,5/13/2024 5:00:00 AM,2024,May,14,135,Tuesday   ,4,2024,May,13,134,Monday    ,8,D22,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,158,Islington (158),14,Islington-City Centre West (14),-79.5222894,43.64492261,-8852380.763,5410656.561
62622,GO-20241035870,5/14/2024 5:00:00 AM,5/14/2024 5:00:00 AM,2024,May,14,135,Tuesday   ,3,2024,May,14,135,Tuesday   ,3,D11,"Apartment (Rooming House, Condo)",Apartment,2135,210,Theft Of Motor Vehicle,Auto Theft,171,Junction-Wallace Emerson (171),93,Dovercourt-Wallace Emerson-Junction (93),-79.44959992,43.65870821,-8844289.006,5412777.509
62623,GO-20241037701,5/14/2024 5:00:00 AM,5/14/2024 5:00:00 AM,2024,May,14,135,Tuesday   ,10,2024,May,14,135,Tuesday   ,1,D12,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2135,210,Theft Of Motor Vehicle,Auto Theft,29,Maple Leaf (29),29,Maple Leaf (29),-79.48989504,43.71662975,-8848774.639,5421694.194
62624,GO-20241036243,5/14/2024 5:00:00 AM,5/13/2024 5:00:00 AM,2024,May,14,135,Tuesday   ,6,2024,May,13,134,Monday    ,22,D12,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,23,Pelmo Park-Humberlea (23),23,Pelmo Park-Humberlea (23),-79.51955274,43.71092074,-8852076.119,5420814.944
62625,GO-20241036239,5/14/2024 5:00:00 AM,5/13/2024 5:00:00 AM,2024,May,14,135,Tuesday   ,6,2024,May,13,134,Monday    ,23,D42,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2135,210,Theft Of Motor Vehicle,Auto Theft,144,Morningside Heights (144),131,Rouge (131),-79.2221721,43.82190838,-8818971.858,5437923.331
62626,GO-20241037103,5/14/2024 5:00:00 AM,5/14/2024 5:00:00 AM,2024,May,14,135,Tuesday   ,8,2024,May,14,135,Tuesday   ,1,D22,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2135,210,Theft Of Motor Vehicle,Auto Theft,11,Eringate-Centennial-West Deane (11),11,Eringate-Centennial-West Deane (11),-79.585379,43.64573957,-8859403.865,5410782.239
62627,GO-20241036862,5/14/2024 5:00:00 AM,5/14/2024 5:00:00 AM,2024,May,14,135,Tuesday   ,8,2024,May,14,135,Tuesday   ,1,D41,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2135,210,Theft Of Motor Vehicle,Auto Theft,124,Kennedy Park (124),124,Kennedy Park (124),-79.2737066,43.72200959,-8824708.651,5422522.827
62628,GO-20241036566,5/14/2024 5:00:00 AM,5/12/2024 5:00:00 AM,2024,May,14,135,Tuesday   ,7,2024,May,12,133,Sunday    ,14,D23,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,8,Humber Heights-Westmount (8),8,Humber Heights-Westmount (8),-79.51313348,43.68684309,-8851361.53,5417107.635
62629,GO-20241038139,5/14/2024 5:00:00 AM,5/14/2024 5:00:00 AM,2024,May,14,135,Tuesday   ,11,2024,May,14,135,Tuesday   ,0,D51,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2135,210,Theft Of Motor Vehicle,Auto Theft,73,Moss Park (73),73,Moss Park (73),-79.36119586,43.65391249,-8834447.912,5412039.621
62630,GO-20241037185,5/14/2024 5:00:00 AM,5/13/2024 5:00:00 AM,2024,May,14,135,Tuesday   ,9,2024,May,13,134,Monday    ,23,D32,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,39,Bedford Park-Nortown (39),39,Bedford Park-Nortown (39),-79.42519953,43.73479007,-8841572.768,5424491.645
62631,GO-20241039584,5/14/2024 5:00:00 AM,5/13/2024 5:00:00 AM,2024,May,14,135,Tuesday   ,14,2024,May,13,134,Monday    ,23,D32,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2135,210,Theft Of Motor Vehicle,Auto Theft,105,Lawrence Park North (105),105,Lawrence Park North (105),-79.41222894,43.73316107,-8840128.889,5424240.677
62632,GO-20241042859,5/14/2024 5:00:00 AM,5/14/2024 5:00:00 AM,2024,May,14,135,Tuesday   ,21,2024,May,14,135,Tuesday   ,17,D43,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,135,Morningside (135),135,Morningside (135),-79.1954207,43.78482529,-8815993.905,5432203.56
62633,GO-20241036883,5/14/2024 5:00:00 AM,5/11/2024 5:00:00 AM,2024,May,14,135,Tuesday   ,8,2024,May,11,132,Saturday  ,20,D23,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,1,West Humber-Clairville (1),1,West Humber-Clairville (1),-79.58679482,43.68788885,-8859561.473,5417268.623
62634,GO-20241036463,5/14/2024 5:00:00 AM,5/14/2024 5:00:00 AM,2024,May,14,135,Tuesday   ,7,2024,May,14,135,Tuesday   ,2,D31,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,21,Humber Summit (21),21,Humber Summit (21),-79.55999191,43.7562532,-8856577.787,5427798.962
62635,GO-20241036243,5/14/2024 5:00:00 AM,5/13/2024 5:00:00 AM,2024,May,14,135,Tuesday   ,6,2024,May,13,134,Monday    ,22,D12,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,23,Pelmo Park-Humberlea (23),23,Pelmo Park-Humberlea (23),-79.51955274,43.71092074,-8852076.119,5420814.944
62636,GO-20241036239,5/14/2024 5:00:00 AM,5/13/2024 5:00:00 AM,2024,May,14,135,Tuesday   ,6,2024,May,13,134,Monday    ,23,D42,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2135,210,Theft Of Motor Vehicle,Auto Theft,144,Morningside Heights (144),131,Rouge (131),-79.2221721,43.82190838,-8818971.858,5437923.331
62637,GO-20241048423,5/15/2024 5:00:00 AM,5/15/2024 5:00:00 AM,2024,May,15,136,Wednesday ,14,2024,May,15,136,Wednesday ,13,D22,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,159,Etobicoke City Centre (159),14,Islington-City Centre West (14),-79.52202032,43.62201302,-8852350.809,5407132.946
62638,GO-20241051891,5/15/2024 5:00:00 AM,5/15/2024 5:00:00 AM,2024,May,15,136,Wednesday ,22,2024,May,15,136,Wednesday ,18,D43,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,156,Bendale-Glen Andrew (156),127,Bendale (127),-79.25424114,43.77663627,-8822541.767,5430940.946
62639,GO-20241047289,5/15/2024 5:00:00 AM,5/15/2024 5:00:00 AM,2024,May,15,136,Wednesday ,12,2024,May,15,136,Wednesday ,4,D43,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2135,210,Theft Of Motor Vehicle,Auto Theft,135,Morningside (135),135,Morningside (135),-79.21373305,43.7752879,-8818032.427,5430733.067
62640,GO-20241048549,5/15/2024 5:00:00 AM,5/15/2024 5:00:00 AM,2024,May,15,136,Wednesday ,14,2024,May,15,136,Wednesday ,11,D33,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,53,Henry Farm (53),53,Henry Farm (53),-79.33273406,43.77366902,-8831279.559,5430483.488
62641,GO-20241050254,5/15/2024 5:00:00 AM,5/15/2024 5:00:00 AM,2024,May,15,136,Wednesday ,18,2024,May,15,136,Wednesday ,18,D22,"Apartment (Rooming House, Condo)",Apartment,2135,210,Theft Of Motor Vehicle,Auto Theft,161,Humber Bay Shores (161),17,Mimico (includes Humber Bay Shores) (17),-79.47567732,43.62930031,-8847191.929,5408253.624
62642,GO-20241049623,5/15/2024 5:00:00 AM,5/15/2024 5:00:00 AM,2024,May,15,136,Wednesday ,17,2024,May,15,136,Wednesday ,14,D11,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2135,210,Theft Of Motor Vehicle,Auto Theft,83,Dufferin Grove (83),83,Dufferin Grove (83),-79.43706182,43.65521641,-8842893.272,5412240.24
